stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5829,15829,100 O'Shaughnessy Blvd  , ,37.744481,-122.450678, ,https://SFMTA.com/15829
5830,15830,O'Shaughnessy Blvd & Del Vale Ave, ,37.741385,-122.446027, ,https://SFMTA.com/15830
5831,15831,O'Shaughnessy Blvd & Del Vale Ave, ,37.741082,-122.44597, ,https://SFMTA.com/15831
5832,15832,O'Shaughnessy Blvd & Malta Dr , ,37.736611,-122.443301, ,https://SFMTA.com/15832
5833,15833,O'Shaughnessy Blvd & Malta Dr , ,37.736478,-122.443782, ,https://SFMTA.com/15833
5834,15834,O'Shaughnessy Blvd & Portola Dr, ,37.744999,-122.451308, ,https://SFMTA.com/15834
5836,15836,Otis St & 12th St   , ,37.77281,-122.41917, ,https://SFMTA.com/15836
5837,15837,Pacific Ave & Grant Ave  , ,37.796984,-122.406735, ,https://SFMTA.com/15837
5838,15838,Pacific Ave & Hyde St  , ,37.79555,-122.4182, ,https://SFMTA.com/15838
5839,15839,Pacific Ave & Hyde St  , ,37.795381,-122.418395, ,https://SFMTA.com/15839
5840,15840,Pacific Ave & Jones St  , ,37.79596,-122.41491, ,https://SFMTA.com/15840
5841,15841,Pacific Ave & Jones St  , ,37.795791,-122.415105, ,https://SFMTA.com/15841
5842,15842,Pacific Ave & Kearny St  , ,37.79717,-122.405222, ,https://SFMTA.com/15842
5843,15843,Pacific Ave & Larkin St  , ,37.795328,-122.419863, ,https://SFMTA.com/15843
5844,15844,Pacific Ave & Larkin St  , ,37.795149,-122.420035, ,https://SFMTA.com/15844
5845,15845,Pacific Ave & Leavenworth St  , ,37.795755,-122.416549, ,https://SFMTA.com/15845
5846,15846,Pacific Ave & Leavenworth St  , ,37.795586,-122.416744, ,https://SFMTA.com/15846
5847,15847,Pacific Ave & Mason St  , ,37.796378,-122.411619, ,https://SFMTA.com/15847
5848,15848,Pacific Ave & Mason St  , ,37.796209,-122.411814, ,https://SFMTA.com/15848
5849,15849,Pacific Ave & Montgomery St  , ,37.797393,-122.403582, ,https://SFMTA.com/15849
5850,15850,Pacific Ave & Polk St  , ,37.795114,-122.42148, ,https://SFMTA.com/15850
5851,15851,Pacific Ave & Polk St  , ,37.794998,-122.42125, ,https://SFMTA.com/15851
5852,15852,Pacific Ave & Powell St  , ,37.796556,-122.409991, ,https://SFMTA.com/15852
5853,15853,Pacific Ave & Powell St  , ,37.796405,-122.410175, ,https://SFMTA.com/15853
5854,15854,Pacific Ave & Sansome St  , ,37.797544,-122.402367, ,https://SFMTA.com/15854
5856,15856,Pacific Ave & Taylor St  , ,37.796165,-122.41327, ,https://SFMTA.com/15856
5857,15857,Pacific Ave & Taylor St  , ,37.795995,-122.413465, ,https://SFMTA.com/15857
5859,15859,Pacific Ave & Van Ness Ave  , ,37.794784,-122.422901, ,https://SFMTA.com/15859
5863,15863,Palou Ave & 3rd St  , ,37.734019,-122.390825, ,https://SFMTA.com/15863
5864,15864,Palou Ave & 3rd St   , ,37.73385,-122.390859, ,https://SFMTA.com/15864
5865,15865,Palou Ave & Crisp Rd.   , ,37.727982,-122.380189, ,https://SFMTA.com/15865
5866,15866,Palou Ave & Hawes St   , ,37.728679,-122.381425, ,https://SFMTA.com/15866
5867,15867,Palou Ave & Industrial St   , ,37.739529,-122.400547, ,https://SFMTA.com/15867
5868,15868,Palou Ave & Ingalls St   , ,37.72942,-122.38273, ,https://SFMTA.com/15868
5869,15869,Palou Ave & Ingalls St   , ,37.729733,-122.383578, ,https://SFMTA.com/15869
5870,15870,Palou Ave & Jennings St   , ,37.730795,-122.385146, ,https://SFMTA.com/15870
5871,15871,Palou Ave & Jennings St   , ,37.73082,-122.38542, ,https://SFMTA.com/15871
5872,15872,Palou Ave & Keith St   , ,37.731858,-122.387046, ,https://SFMTA.com/15872
5873,15873,Palou Ave & Keith St   , ,37.732055,-122.387367, ,https://SFMTA.com/15873
5874,15874,Palou Ave & Keith St   , ,37.731849,-122.38731, ,https://SFMTA.com/15874
5875,15875,Palou Ave & Lane St   , ,37.732921,-122.38889, ,https://SFMTA.com/15875
5876,15876,Palou Ave & Lane St   , ,37.732912,-122.389176, ,https://SFMTA.com/15876
5877,15877,Palou Ave & Newhall St   , ,37.735029,-122.39292, ,https://SFMTA.com/15877
5878,15878,Palou Ave & Newhall St   , ,37.735028,-122.392657, ,https://SFMTA.com/15878
5879,15879,Palou Ave & Phelps St   , ,37.7361,-122.394535, ,https://SFMTA.com/15879
5880,15880,Palou Ave & Phelps St   , ,37.7361,-122.39481, ,https://SFMTA.com/15880
5881,15881,Palou Ave & Quint St   , ,37.737163,-122.396367, ,https://SFMTA.com/15881
5882,15882,Palou Ave & Quint St   , ,37.737216,-122.396722, ,https://SFMTA.com/15882
5883,15883,Palou Ave & Rankin St   , ,37.73821,-122.39824, ,https://SFMTA.com/15883
5884,15884,Palou Ave & Rankin St   , ,37.73825,-122.39853, ,https://SFMTA.com/15884
